,name,type,latitude,longitude
381,West Yellowstone Interagency Visitor Center,Information,44.658370533465394,-111.099246404515
382,"Yellowstone Association, Gardiner Information Center",Information,45.029890259895495,-110.70789422161002
383,West Thumb Information Center,Information,44.415778509635494,-110.573362960202
384,Albright Visitor Center,Visitor Center,44.9763624645259,-110.699522834922
385,Old Faithful Visitor Education Center Bookstore,Store,44.4586291287504,-110.82945239720301
386,Norris Geyser Basin Museum,Visitor Center,44.7264884897483,-110.703617277704
387,Pitchstone Plateau Seismograph (YPP),Information,44.270034445609205,-110.800162637302
388,Madison River Seismograph (YMR),Information,44.6699575203382,-110.970025430716
389,Old Faithful Seismograph (YFT),Information,44.4500021298888,-110.83993709832701
390,Joseph's Coat Seismograph (YJC),Information,44.759998454516705,-110.35001854845
391,Mirror Lake Plateau Seismograph (YMP),Information,44.7399515398958,-110.159817393217
392,West Yellowstone Visitor Information Center,Visitor Center,44.6583525324531,-111.099273805534
393,Madison Information Station,Visitor Center,44.6422395135051,-110.862123859402
394,West Yellowstone Visitor Information Center,Visitor Center,44.6583375334429,-111.099262804526
395,West Yellowstone Visitor Information Center,Visitor Center,44.6583215334321,-111.099284805541
396,Lake General Store,Store,44.5499997808325,-110.39642607498199
397,Lake General Store,Store,44.5500974808989,-110.39639317596
398,Lake General Store,Food Service,44.5502147799786,-110.396376674948
399,Lake Ranger Station,Ranger Station,44.5510609805535,-110.394665474786
400,Fishing Bridge Service Station,Store,44.5649660770014,-110.376049577137
401,Roosevelt Store,Store,44.912826946356496,-110.417164206072
402,Information Board,Information Board,44.582751491085794,-104.708088398024
403,Visitor Center,Visitor Center,44.590490226343896,-104.72010609318899
404,Deerlodge Ranger Station,Ranger Station,40.44554847305071,-108.514706171442
405,InfoKiosk,InfoKiosk,40.400003984105396,-105.59323634444
406,InfoKiosk,InfoKiosk,40.329843617434705,-105.595400919911
407,InfoKiosk,InfoKiosk,40.360594804328706,-105.59841272095699
408,InfoKiosk,InfoKiosk,40.2721143512104,-105.556879072737
409,InfoKiosk,InfoKiosk,40.27454631986279,-105.557799321362
410,InfoKiosk,InfoKiosk,40.379550764208396,-105.85083303546499
411,Kawuneeche Visitor Center,Visitor Center,40.266817863611706,-105.832713000153
412,Alpine Visitor Center,Visitor Center,40.441024477976896,-105.75450985101801
413,Moraine Park Discovery Center,Visitor Center,40.3583329597919,-105.583621407907
414,Beaver Meadows Visitor Center,Visitor Center,40.3662242731537,-105.56095894850901
415,Fall River Visitor Center,Visitor Center,40.401802067327104,-105.58648227285101
416,Timber Creek Campground,Ranger Station,40.3795767892261,-105.850772704424
417,Moraine Park Campground,Ranger Station,40.3604817932519,-105.598397568947
418,Longs Peak Ranger Station,Ranger Station,40.2723501803707,-105.556928301771
419,Longs Peak Ranger Station,Ranger Station,40.2721308972216,-105.55687870773701
420,La Poudre Pass (Long Draw),Ranger Station,40.4755733044512,-105.825426565203
421,Glacier Basin Campground,Ranger Station,40.329856723443605,-105.595436867935
422,Mill Creek,Ranger Station,40.344386574316,-105.59234073683201
423,Fall River Entrance,Ranger Station,40.4053435497334,-105.593435136575
424,Fall River Entrance,Ranger Station,40.405357213742704,-105.59323154043699
425,Wild Basin Ranger Station,Ranger Station,40.20847430797,-105.566443653236
426,Visitor Center,Visitor Center,32.0054281283856,-109.35640789333799
427,Rising Sun Restaurant,Food Service,48.6945279778446,-113.518084010002
